CustomerID;CustomerName;BillToCustomerID;CustomerCategoryID;BuyingGroupID;PrimaryContactPersonID;AlternateContactPersonID;DeliveryMethodID;DeliveryCityID;PostalCityID;CreditLimit;AccountOpenedDate;StandardDiscountPercentage;IsStatementSent;IsOnCreditHold;PaymentDays;PhoneNumber;FaxNumber;DeliveryRun;RunPosition;WebsiteURL;DeliveryAddressLine1;DeliveryAddressLine2;DeliveryPostalCode;DeliveryLocation;PostalAddressLine1;PostalAddressLine2;PostalPostalCode;LastEditedBy;ValidFrom;ValidTo
73;Tailspin Toys (Cokato, MN);1;3;1;1145;1146;3;7071;7071;;2013-01-01;,000;False;False;7;(218) 555-0100;(218) 555-0101;;;http://www.tailspintoys.com/Cokato;Shop 194;591 Avotina Road;90311;PO Box 2276;Javanville;90311;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
74;Tailspin Toys (Indios, PR);1;3;1;1147;1148;3;16520;16520;;2013-01-01;,000;False;False;7;(787) 555-0100;(787) 555-0101;;;http://www.tailspintoys.com/Indios;Unit 50;519 Jogi Street;90193;PO Box 9182;Duongville;90193;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
75;Tailspin Toys (Windsor Locks, CT);1;3;1;1149;1150;3;37473;37473;;2013-01-01;,000;False;False;7;(203) 555-0100;(203) 555-0101;;;http://www.tailspintoys.com/WindsorLocks;Unit 276;605 Prieditis Lane;90456;PO Box 8707;Baltinsville;90456;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
76;Tailspin Toys (Yewed, OK);1;3;1;1151;1152;3;38042;38042;;2013-01-01;,000;False;False;7;(405) 555-0100;(405) 555-0101;;;http://www.tailspintoys.com/Yewed;Unit 266;210 safranek Lane;90308;PO Box 2130;Paikville;90308;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
77;Tailspin Toys (Hahira, GA);1;3;1;1153;1154;3;14287;14287;;2013-01-01;,000;False;False;7;(229) 555-0100;(229) 555-0101;;;http://www.tailspintoys.com/Hahira;Unit 176;1675 Ribeiro Street;90706;PO Box 4226;Ankithamville;90706;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
78;Tailspin Toys (Sekiu, WA);1;3;1;1155;1156;3;31010;31010;;2013-01-01;,000;False;False;7;(206) 555-0100;(206) 555-0101;;;http://www.tailspintoys.com/Sekiu;Suite 54;1302 Jaunzems Lane;90686;PO Box 938;Ghatakville;90686;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
79;Tailspin Toys (Page City, KS);1;3;1;1157;1158;3;25933;25933;;2013-01-01;,000;False;False;7;(316) 555-0100;(316) 555-0101;;;http://www.tailspintoys.com/PageCity;Suite 4;1000 Sykorova Boulevard;90316;PO Box 2200;Korjusville;90316;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
80;Tailspin Toys (Valdese, NC);1;3;1;1159;1160;3;34990;34990;;2013-01-01;,000;False;False;7;(252) 555-0100;(252) 555-0101;;;http://www.tailspintoys.com/Valdese;Suite 127;199 Das Street;90541;PO Box 5945;Mitraville;90541;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
81;Tailspin Toys (Big Moose, NY);1;3;1;1161;1162;3;2971;2971;;2013-01-01;,000;False;False;7;(212) 555-0100;(212) 555-0101;;;http://www.tailspintoys.com/BigMoose;Suite 157;274 Poddar Lane;90798;PO Box 9958;Rojumanongville;90798;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
82;Tailspin Toys (La Cueva, NM);1;3;1;1163;1164;3;18087;18087;;2013-01-01;,000;False;False;7;(505) 555-0100;(505) 555-0101;;;http://www.tailspintoys.com/LaCueva;Suite 166;1708 Ankitham Street;90253;PO Box 7013;Mokkapativille;90253;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
83;Tailspin Toys (Absecon, NJ);1;3;1;1165;1166;3;49;49;;2013-01-01;,000;False;False;7;(201) 555-0100;(201) 555-0101;;;http://www.tailspintoys.com/Absecon;Unit 148;1161 Chang Lane;90540;PO Box 9374;Chuville;90540;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
84;Tailspin Toys (Aceitunas, PR);1;3;1;1167;1168;3;58;58;;2013-01-01;,000;False;False;7;(787) 555-0100;(787) 555-0101;;;http://www.tailspintoys.com/Aceitunas;Suite 243;328 Bhat Street;90213;PO Box 4421;Dwivediville;90213;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
85;Tailspin Toys (Andrix, CO);1;3;1;1169;1170;3;843;843;;2013-01-01;,000;False;False;7;(303) 555-0100;(303) 555-0101;;;http://www.tailspintoys.com/Andrix;Shop 173;1155 Antunes Crescent;90653;PO Box 9715;Bezansonville;90653;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
86;Tailspin Toys (New Lexington, OH);1;3;1;1171;1172;3;24014;24014;;2013-01-01;,000;False;False;7;(216) 555-0100;(216) 555-0101;;;http://www.tailspintoys.com/NewLexington;Unit 102;902 Ganguly Street;90637;PO Box 937;Sikdarville;90637;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
87;Tailspin Toys (Sauquoit, NY);1;3;1;1173;1174;3;30698;30698;;2013-01-01;,000;False;False;7;(212) 555-0100;(212) 555-0101;;;http://www.tailspintoys.com/Sauquoit;Shop 282;1484 Wintle Lane;90199;PO Box 1979;Polakville;90199;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
88;Tailspin Toys (Dracut, MA);1;3;1;1175;1176;3;9379;9379;;2013-01-01;,000;False;False;7;(339) 555-0100;(339) 555-0101;;;http://www.tailspintoys.com/Dracut;Shop 226;609 Sidhu Crescent;90519;PO Box 7732;Duminaville;90519;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
89;Tailspin Toys (Victory Gardens, NJ);1;3;1;1177;1178;3;35344;35344;;2013-01-01;,000;False;False;7;(201) 555-0100;(201) 555-0101;;;http://www.tailspintoys.com/VictoryGardens;Shop 7;249 Arvidsson Avenue;90461;PO Box 3983;Baltinsville;90461;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
90;Tailspin Toys (Tolna, ND);1;3;1;1179;1180;3;34192;34192;;2013-01-01;,000;False;False;7;(701) 555-0100;(701) 555-0101;;;http://www.tailspintoys.com/Tolna;Unit 91;777 Vassiljev Street;90089;PO Box 8627;Fischerville;90089;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
91;Tailspin Toys (Alstead, NH);1;3;1;1181;1182;3;600;600;;2013-01-01;,000;False;False;7;(603) 555-0100;(603) 555-0101;;;http://www.tailspintoys.com/Alstead;Suite 50;520 Walkky Boulevard;90073;PO Box 8729;Paruchuriville;90073;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
92;Tailspin Toys (Sans Souci, SC);1;3;1;1183;1184;3;30548;30548;;2013-01-01;,000;False;False;7;(803) 555-0100;(803) 555-0101;;;http://www.tailspintoys.com/SansSouci;Shop 104;1889 Smirnov Road;90553;PO Box 8459;Ghoshville;90553;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
93;Tailspin Toys (Clewiston, FL);1;3;1;1185;1186;3;6809;6809;;2013-01-01;,000;False;False;7;(239) 555-0100;(239) 555-0101;;;http://www.tailspintoys.com/Clewiston;Suite 80;351 Lill Crescent;90354;PO Box 7050;Muppavarapuville;90354;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
94;Tailspin Toys (Cheyenne Wells, CO);1;3;1;1187;1188;3;6327;6327;;2013-01-01;,000;False;False;7;(303) 555-0100;(303) 555-0101;;;http://www.tailspintoys.com/CheyenneWells;Unit 150;617 Pornpipatpong Lane;90449;PO Box 9427;Duville;90449;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
95;Tailspin Toys (Lavon, TX);1;3;1;1189;1190;3;18882;18882;;2013-01-01;,000;False;False;7;(210) 555-0100;(210) 555-0101;;;http://www.tailspintoys.com/Lavon;Suite 258;771 Kidambi Road;90310;PO Box 7983;Parraville;90310;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
96;Tailspin Toys (South La Paloma, TX);1;3;1;1191;1192;3;32124;32124;;2013-01-01;,000;False;False;7;(210) 555-0100;(210) 555-0101;;;http://www.tailspintoys.com/SouthLaPaloma;Shop 2;1377 Tirlea Avenue;90792;PO Box 8188;Tickooville;90792;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
97;Tailspin Toys (Manchester Center, VT);1;3;1;1193;1194;3;20710;20710;;2013-01-01;,000;False;False;7;(802) 555-0100;(802) 555-0101;;;http://www.tailspintoys.com/ManchesterCenter;Shop 264;611 Todorovic Avenue;90179;PO Box 1414;Ditaville;90179;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
98;Tailspin Toys (El Centro, CA);1;3;1;1195;1196;3;10199;10199;;2013-01-01;,000;False;False;7;(209) 555-0100;(209) 555-0101;;;http://www.tailspintoys.com/ElCentro;Unit 30;1437 Ahmadian Avenue;90573;PO Box 518;Lohmusville;90573;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
99;Tailspin Toys (Guin, AL);1;3;1;1197;1198;3;14173;14173;;2013-01-01;,000;False;False;7;(205) 555-0100;(205) 555-0101;;;http://www.tailspintoys.com/Guin;Unit 92;1742 Bender Boulevard;90779;PO Box 6564;Costaville;90779;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
100;Tailspin Toys (Tunnelhill, PA);1;3;1;1199;1200;3;34584;34584;;2013-01-01;,000;False;False;7;(215) 555-0100;(215) 555-0101;;;http://www.tailspintoys.com/Tunnelhill;Shop 6;301 Nechita Avenue;90788;PO Box 4988;Pasekville;90788;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
101;Tailspin Toys (Cundiyo, NM);1;3;1;1201;1202;3;8227;8227;;2013-01-01;,000;False;False;7;(505) 555-0100;(505) 555-0101;;;http://www.tailspintoys.com/Cundiyo;Suite 117;1940 Shim Avenue;90515;PO Box 2904;Polatville;90515;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
102;Tailspin Toys (Fieldbrook, CA);1;3;1;1203;1204;3;11520;11520;;2013-01-01;,000;False;False;7;(209) 555-0100;(209) 555-0101;;;http://www.tailspintoys.com/Fieldbrook;Suite 287;1455 Grgic Crescent;90205;PO Box 2447;Laville;90205;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
103;Tailspin Toys (Kalvesta, KS);1;3;1;1205;1206;3;17306;17306;;2013-01-01;,000;False;False;7;(316) 555-0100;(316) 555-0101;;;http://www.tailspintoys.com/Kalvesta;Unit 246;813 Habibi Lane;90130;PO Box 8026;Benkoville;90130;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
104;Tailspin Toys (Wallagrass, ME);1;3;1;1207;1208;3;35712;35712;;2013-01-01;,000;False;False;7;(207) 555-0100;(207) 555-0101;;;http://www.tailspintoys.com/Wallagrass;Unit 206;1898 Kasesalu Boulevard;90579;PO Box 6425;Bachville;90579;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
105;Tailspin Toys (Tomnolen, MS);1;3;1;1209;1210;3;34208;34208;;2013-01-01;,000;False;False;7;(228) 555-0100;(228) 555-0101;;;http://www.tailspintoys.com/Tomnolen;Unit 60;1158 Hrastovsek Boulevard;90400;PO Box 9798;Mitraville;90400;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
106;Tailspin Toys (Tumacacori, AZ);1;3;1;1211;1212;3;34568;34568;;2013-01-01;,000;False;False;7;(480) 555-0100;(480) 555-0101;;;http://www.tailspintoys.com/Tumacacori;Unit 23;1991 Clark Street;90662;PO Box 3077;Boseville;90662;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
107;Tailspin Toys (Glen Avon, CA);1;3;1;1213;1214;3;13109;13109;;2013-01-01;,000;False;False;7;(209) 555-0100;(209) 555-0101;;;http://www.tailspintoys.com/GlenAvon;Unit 32;917 Morgan Boulevard;90782;PO Box 538;Prabhupādaville;90782;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
108;Tailspin Toys (Bernie, MO);1;3;1;1215;1216;3;2789;2789;;2013-01-01;,000;False;False;7;(314) 555-0100;(314) 555-0101;;;http://www.tailspintoys.com/Bernie;Unit 142;848 Kommineni Street;90045;PO Box 8717;Bhutiaville;90045;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
109;Tailspin Toys (South Laguna, CA);1;3;1;1217;1218;3;32126;32126;;2013-01-01;,000;False;False;7;(209) 555-0100;(209) 555-0101;;;http://www.tailspintoys.com/SouthLaguna;Unit 174;939 Sanyal Crescent;90247;PO Box 8993;Aluriville;90247;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
110;Tailspin Toys (North Crows Nest, IN);1;3;1;1219;1220;3;24583;24583;;2013-01-01;,000;False;False;7;(219) 555-0100;(219) 555-0101;;;http://www.tailspintoys.com/NorthCrowsNest;Suite 73;1191 Min Avenue;90792;PO Box 2117;Berggrenville;90792;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
111;Tailspin Toys (Oriole Beach, FL);1;3;1;1221;1222;3;25595;25595;;2013-01-01;,000;False;False;7;(239) 555-0100;(239) 555-0101;;;http://www.tailspintoys.com/OrioleBeach;Suite 223;53 Jeon Boulevard;90436;PO Box 4931;Morseville;90436;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
112;Tailspin Toys (Sallyards, KS);1;3;1;1223;1224;3;30288;30288;;2013-01-01;,000;False;False;7;(316) 555-0100;(316) 555-0101;;;http://www.tailspintoys.com/Sallyards;Unit 192;473 Kaulins Road;90706;PO Box 6080;Tomekville;90706;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
113;Tailspin Toys (Dahlia, NM);1;3;1;1225;1226;3;8337;8337;;2013-01-01;,000;False;False;7;(505) 555-0100;(505) 555-0101;;;http://www.tailspintoys.com/Dahlia;Shop 52;1566 Holy Road;90264;PO Box 4996;Ghatakville;90264;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
114;Tailspin Toys (Cherry Grove Beach, SC);1;3;1;1227;1228;3;6221;6221;;2013-01-01;,000;False;False;7;(803) 555-0100;(803) 555-0101;;;http://www.tailspintoys.com/CherryGroveBeach;Unit 9;406 Malakar Lane;90146;PO Box 3655;Brezeanuville;90146;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
115;Tailspin Toys (Bethania, NC);1;3;1;1229;1230;3;2838;2838;;2013-01-01;,000;False;False;7;(252) 555-0100;(252) 555-0101;;;http://www.tailspintoys.com/Bethania;Unit 281;49 Vitols Crescent;90368;PO Box 9172;Veturiville;90368;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
116;Tailspin Toys (Rafael Cap�, PR);1;3;1;1231;1232;3;28210;28210;;2013-01-01;,000;False;False;7;(787) 555-0100;(787) 555-0101;;;http://www.tailspintoys.com/RafaelCap�;Unit 129;1268 Pakalapati Street;90685;PO Box 1078;Dupuyville;90685;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
117;Tailspin Toys (Scofield, UT);1;3;1;1233;1234;3;30839;30839;;2013-01-01;,000;False;False;7;(385) 555-0100;(385) 555-0101;;;http://www.tailspintoys.com/Scofield;Suite 176;298 Bucco Lane;90237;PO Box 9398;Tuville;90237;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
118;Tailspin Toys (Vassalboro, ME);1;3;1;1235;1236;3;35160;35160;;2013-01-01;,000;False;False;7;(207) 555-0100;(207) 555-0101;;;http://www.tailspintoys.com/Vassalboro;Unit 234;900 Thota Boulevard;90546;PO Box 18;ozbekville;90546;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
119;Tailspin Toys (Statenville, GA);1;3;1;1237;1238;3;32688;32688;;2013-01-01;,000;False;False;7;(229) 555-0100;(229) 555-0101;;;http://www.tailspintoys.com/Statenville;Shop 44;974 Javan Avenue;90504;PO Box 5105;Chadalavadaville;90504;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
120;Tailspin Toys (Bratenahl, OH);1;3;1;1239;1240;3;3893;3893;;2013-01-01;,000;False;False;7;(216) 555-0100;(216) 555-0101;;;http://www.tailspintoys.com/Bratenahl;Unit 149;889 Usenuly Street;90154;PO Box 363;Potvinville;90154;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
121;Tailspin Toys (Elrosa, MN);1;3;1;1241;1242;3;10561;10561;;2013-01-01;,000;False;False;7;(218) 555-0100;(218) 555-0101;;;http://www.tailspintoys.com/Elrosa;Shop 251;835 Bach Crescent;90079;PO Box 7570;Mittalville;90079;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
122;Tailspin Toys (McClave, CO);1;3;1;1243;1244;3;21439;21439;;2013-01-01;,000;False;False;7;(303) 555-0100;(303) 555-0101;;;http://www.tailspintoys.com/McClave;Unit 23;1748 Aalto Crescent;90439;PO Box 5035;Brasseurville;90439;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
123;Tailspin Toys (Roe Park, NY);1;3;1;1245;1246;3;29371;29371;;2013-01-01;,000;False;False;7;(212) 555-0100;(212) 555-0101;;;http://www.tailspintoys.com/RoePark;Shop 219;528 Persson Road;90775;PO Box 3407;Buccoville;90775;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
124;Tailspin Toys (Hanoverton, OH);1;3;1;1247;1248;3;14556;14556;;2013-01-01;,000;False;False;7;(216) 555-0100;(216) 555-0101;;;http://www.tailspintoys.com/Hanoverton;Suite 157;1419 Hadrabova Avenue;90770;PO Box 4961;Ledezmaville;90770;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
125;Tailspin Toys (Annamoriah, WV);1;3;1;1249;1250;3;890;890;;2013-01-01;,000;False;False;7;(304) 555-0100;(304) 555-0101;;;http://www.tailspintoys.com/Annamoriah;Unit 280;1394 Ankitham Crescent;90485;PO Box 5796;Pellandville;90485;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
126;Tailspin Toys (Francis Mills, NJ);1;3;1;1251;1252;3;12142;12142;;2013-01-01;,000;False;False;7;(201) 555-0100;(201) 555-0101;;;http://www.tailspintoys.com/FrancisMills;Shop 167;772 Naicker Road;90743;PO Box 9408;Tatarescuville;90743;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
127;Tailspin Toys (Point Roberts, WA);1;3;1;1253;1254;3;27424;27424;;2013-01-01;,000;False;False;7;(206) 555-0100;(206) 555-0101;;;http://www.tailspintoys.com/PointRoberts;Unit 187;70 Nishad Avenue;90504;PO Box 4887;Chávezville;90504;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
128;Tailspin Toys (East Portal, CO);1;3;1;1255;1256;3;9884;9884;;2013-01-01;,000;False;False;7;(303) 555-0100;(303) 555-0101;;;http://www.tailspintoys.com/EastPortal;Shop 92;999 Kasesalu Road;90432;PO Box 6828;Ruutliville;90432;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
129;Tailspin Toys (Mineral Hills, MI);1;3;1;1257;1258;3;22430;22430;;2013-01-01;,000;False;False;7;(231) 555-0100;(231) 555-0101;;;http://www.tailspintoys.com/MineralHills;Unit 38;1421 Radoncis Road;90442;PO Box 8121;Vladuville;90442;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
130;Tailspin Toys (Maple Shade, NJ);1;3;1;1259;1260;3;20846;20846;;2013-01-01;,000;False;False;7;(201) 555-0100;(201) 555-0101;;;http://www.tailspintoys.com/MapleShade;Suite 271;81 Banerjee Crescent;90549;PO Box 2787;Tuville;90549;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
131;Tailspin Toys (Kwethluk, AK);1;3;1;1261;1262;3;18058;18058;;2013-01-01;,000;False;False;7;(907) 555-0100;(907) 555-0101;;;http://www.tailspintoys.com/Kwethluk;Shop 162;486 Spirlea Avenue;90759;PO Box 9288;Vitolsville;90759;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
132;Tailspin Toys (Minidoka, ID);1;3;1;1263;1264;3;22453;22453;;2013-01-01;,000;False;False;7;(208) 555-0100;(208) 555-0101;;;http://www.tailspintoys.com/Minidoka;Suite 84;585 Dao Lane;90324;PO Box 4267;Roblesville;90324;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
133;Tailspin Toys (Lake Erie Beach, NY);1;3;1;1265;1266;3;18346;18346;;2013-01-01;,000;False;False;7;(212) 555-0100;(212) 555-0101;;;http://www.tailspintoys.com/LakeErieBeach;Unit 174;1755 De Road;90186;PO Box 4057;Kotadiaville;90186;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
134;Tailspin Toys (Tavares, FL);1;3;1;1267;1268;3;33660;33660;;2013-01-01;,000;False;False;7;(239) 555-0100;(239) 555-0101;;;http://www.tailspintoys.com/Tavares;Shop 82;1687 Valbe Avenue;90467;PO Box 3441;Ograville;90467;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
135;Tailspin Toys (Terre du Lac, MO);1;3;1;1269;1270;3;33806;33806;;2013-01-01;,000;False;False;7;(314) 555-0100;(314) 555-0101;;;http://www.tailspintoys.com/TerreduLac;Suite 93;171 Bite Lane;90145;PO Box 1693;Naickerville;90145;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
136;Tailspin Toys (Mount Montgomery, NV);1;3;1;1271;1272;3;23229;23229;;2013-01-01;,000;False;False;7;(702) 555-0100;(702) 555-0101;;;http://www.tailspintoys.com/MountMontgomery;Shop 284;1909 Cosic Crescent;90302;PO Box 4006;Cauneville;90302;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
137;Tailspin Toys (Carbonville, UT);1;3;1;1273;1274;3;5304;5304;;2013-01-01;,000;False;False;7;(385) 555-0100;(385) 555-0101;;;http://www.tailspintoys.com/Carbonville;Suite 272;931 Han Crescent;90339;PO Box 6845;Dasville;90339;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
138;Tailspin Toys (Navassa, NC);1;3;1;1275;1276;3;23687;23687;;2013-01-01;,000;False;False;7;(252) 555-0100;(252) 555-0101;;;http://www.tailspintoys.com/Navassa;Suite 231;333 Shasthri Road;90535;PO Box 5515;Isaville;90535;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
139;Tailspin Toys (Hardeeville, SC);1;3;1;1277;1278;3;14596;14596;;2013-01-01;,000;False;False;7;(803) 555-0100;(803) 555-0101;;;http://www.tailspintoys.com/Hardeeville;Shop 31;478 KlanCisar Lane;90005;PO Box 3251;Naickerville;90005;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
140;Tailspin Toys (Furley, KS);1;3;1;1279;1280;3;12483;12483;;2013-01-01;,000;False;False;7;(316) 555-0100;(316) 555-0101;;;http://www.tailspintoys.com/Furley;Suite 199;1096 Poursokh Crescent;90416;PO Box 1159;Carpenterville;90416;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
141;Tailspin Toys (Arrow Rock, MO);1;3;1;1281;1282;3;1244;1244;;2013-01-01;,000;False;False;7;(314) 555-0100;(314) 555-0101;;;http://www.tailspintoys.com/ArrowRock;Shop 181;1190 Syme Street;90639;PO Box 6135;Stejskalovaville;90639;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
142;Tailspin Toys (King Cove, AK);1;3;1;1283;1284;3;17742;17742;;2013-01-01;,000;False;False;7;(907) 555-0100;(907) 555-0101;;;http://www.tailspintoys.com/KingCove;Suite 268;433 Reddy Street;90457;PO Box 2680;Pasekville;90457;1;2013-01-01T00:00:00.0000000;9999-12-31T23:59:59.9999999;9999-12-31T23:59:59.9999999
